"kjid","win_time","win_status","deal_order","banker_money","visit_money","nostril_money","surname_money","banker_win_money","visit_win_money","nostril_win_money","surname_win_money","banker_left","banker_right","banker_result","visit_left","visit_right","visit_result","nostril_left","nostril_right","nostril_result","surname_left","surname_right","surname_result","win_result","add_time","start_time","end_time"
"NINE18001877","1537002135","0","19","0","0","0","0","0","0","0","0","16","24","0","26","30","5","15","21","0","29","18","3","101","1537002075","1537002125","1537002125"
"NINE18001878","1537002195","0","17","0","0","0","0","0","0","0","0","28","19","2","15","3","5","12","36","2","14","22","0","100","1537002135","1537002185","1537002185"
"NINE18001879","1537002255","0","37","0","0","0","0","0","0","0","0","1","8","3","28","9","0","22","15","0","32","36","7","1","1537002195","1537002245","1537002245"
"NINE18001880","1537002315","0","33","0","0","0","0","0","0","0","0","37","36","9","23","39","6","30","20","3","13","19","9","0","1537002255","1537002305","1537002305"
"NINE18001881","1537002375","0","3","0","0","0","0","0","0","0","0","34","16","3","31","2","9","10","26","0","19","36","4","101","1537002315","1537002365","1537002365"
"NINE18001882","1537002435","0","37","0","0","0","0","0","0","0","0","15","36","3","19","12","8","5","4","3","22","3","7","101","1537002375","1537002425","1537002425"
"NINE18001883","1537002495","0","28","0","0","0","0","0","0","0","0","2","1","11","4","27","8","36","21","5","39","31","8","0","1537002435","1537002485","1537002485"
"NINE18001884","1537002555","0","32","0","0","0","0","0","0","0","0","38","33","9","37","40","1010","30","35","7","8","31","0","100","1537002495","1537002545","1537002545"
"NINE18001885","1537002615","0","9","0","0","0","0","0","0","0","0","28","21","3","4","6","3","12","26","0","36","32","7","1","1537002555","1537002605","1537002605"
"NINE18001886","1537002675","0","29","0","0","0","0","0","0","0","0","19","9","8","40","13","4","16","33","3","34","24","5","0","1537002615","1537002665","1537002665"
"NINE18001887","1537002735","0","13","0","0","0","0","0","0","0","0","29","31","88","15","38","4","34","17","4","4","20","6","0","1537002675","1537002725","1537002725"
"NINE18001888","1537002795","0","26","0","0","0","0","0","0","0","0","19","14","9","38","8","2","9","25","0","30","28","5","0","1537002735","1537002785","1537002785"
"NINE18001889","1537002855","0","12","0","0","0","0","0","0","0","0","1","25","8","10","36","2","37","11","3","2","31","9","1","1537002795","1537002845","1537002845"
"NINE18001890","1537002915","0","8","0","0","0","0","0","0","0","0","28","36","6","27","7","9","32","10","1","40","2","1","100","1537002855","1537002905","1537002905"
"NINE18001891","1537002975","0","19","0","0","0","0","0","0","0","0","30","32","88","25","31","5","13","9","7","20","10","8","0","1537002915","1537002965","1537002965"
"NINE18001892","1537003035","0","28","0","0","0","0","0","0","0","0","6","5","22","21","33","5","30","25","5","29","16","2","0","1537002975","1537003025","1537003025"
"NINE18001893","1537003095","0","16","0","0","0","0","0","0","0","0","7","20","7","5","33","1","10","14","7","8","6","22","1","1537003035","1537003085","1537003085"
"NINE18001894","1537003155","0","31","0","0","0","0","0","0","0","0","7","5","22","10","1","4","22","24","66","35","34","99","11","1537003095","1537003145","1537003145"
"NINE18001895","1537003215","0","39","0","0","0","0","0","0","0","0","27","15","1","28","25","77","9","34","2","37","5","2","111","1537003155","1537003205","1537003205"
"NINE18001896","1537003275","0","5","0","0","0","0","0","0","0","0","24","40","6","7","38","2","37","8","2","3","34","0","0","1537003215","1537003265","1537003265"
"NINE18001897","1537003335","0","29","0","0","0","0","0","0","0","0","28","6","9","7","3","3","14","15","44","8","21","8","10","1537003275","1537003325","1537003325"
"NINE18001898","1537003395","0","7","0","0","0","0","0","0","0","0","32","11","1","30","18","3","17","16","9","34","5","1","110","1537003335","1537003385","1537003385"
"NINE18001899","1537003455","0","16","0","0","0","0","0","0","0","0","23","10","9","4","3","11","8","38","2","11","35","2","100","1537003395","1537003445","1537003445"
"NINE18001900","1537003515","0","5","0","0","0","0","0","0","0","0","20","1","6","29","3","9","40","21","6","16","36","3","100","1537003455","1537003505","1537003505"
"NINE18001901","1537003575","0","24","0","0","0","0","0","0","0","0","6","10","5","34","8","1","35","23","5","32","26","5","0","1537003515","1537003565","1537003565"
"NINE18001902","1537003635","0","34","0","0","0","0","0","0","0","0","26","39","7","40","32","8","13","24","0","27","6","9","101","1537003575","1537003625","1537003625"
"NINE18001903","1537003695","0","24","0","0","0","0","0","0","0","0","1","4","11","33","38","9","17","6","7","27","28","77","1","1537003635","1537003685","1537003685"
"NINE18001904","1537003755","0","6","0","0","0","0","0","0","0","0","7","23","8","39","26","7","21","24","66","28","34","6","10","1537003695","1537003745","1537003745"
"NINE18001905","1537003815","0","25","0","0","0","0","0","0","0","0","20","29","3","15","11","7","2","17","6","12","26","0","110","1537003755","1537003805","1537003805"
"NINE18001906","1537003876","0","27","0","0","0","0","0","0","0","0","17","21","1","20","28","2","30","29","88","14","31","2","111","1537003816","1537003865","1537003865"
"NINE18001907","1537003935","0","22","0","0","0","0","0","0","0","0","31","3","9","5","1","3","34","19","4","24","7","8","0","1537003875","1537003925","1537003926"
"NINE18001908","1537003995","0","34","0","0","0","0","0","0","0","0","31","6","0","28","8","9","7","11","5","29","4","9","111","1537003935","1537003985","1537003985"
"NINE18001909","1537004055","0","3","0","0","0","0","0","0","0","0","18","23","1","24","9","9","16","28","1","10","39","3","101","1537003995","1537004046","1537004046"
"NINE18001910","1537004115","0","28","0","0","0","0","0","0","0","0","16","6","6","2","38","1","19","34","4","11","9","33","1","1537004055","1537004105","1537004105"
"NINE18001911","1537004175","0","2","0","0","0","0","0","0","0","0","7","40","2","21","26","3","34","3","0","20","31","3","101","1537004115","1537004165","1537004165"
"NINE18001912","1537004235","0","17","0","0","0","0","0","0","0","0","5","25","9","11","19","8","28","22","3","24","1","7","0","1537004175","1537004225","1537004225"
"NINE18001913","1537004295","0","33","0","0","0","0","0","0","0","0","39","14","4","9","37","3","13","3","5","25","29","5","11","1537004235","1537004285","1537004285"
"NINE18001914","1537004355","0","3","0","0","0","0","0","0","0","0","12","13","7","36","5","1","15","30","2","2","40","1","0","1537004295","1537004345","1537004345"
"NINE18001915","1537004415","0","13","0","0","0","0","0","0","0","0","12","40","3","3","22","7","29","18","3","24","20","1","100","1537004355","1537004405","1537004405"
"NINE18001916","1537004475","0","2","0","0","0","0","0","0","0","0","29","7","0","24","11","9","1","6","3","20","30","3","111","1537004415","1537004465","1537004465"
"NINE18001917","1537004535","0","16","0","0","0","0","0","0","0","0","18","40","5","33","29","7","38","28","7","14","11","7","111","1537004475","1537004525","1537004525"
"NINE18001918","1537004595","0","31","0","0","0","0","0","0","0","0","16","21","0","17","7","7","26","35","6","19","8","7","111","1537004535","1537004585","1537004585"
"NINE18001919","1537004655","0","14","0","0","0","0","0","0","0","0","22","38","6","37","4","1","35","32","7","36","26","6","10","1537004595","1537004645","1537004645"
"NINE18001920","1537004715","0","24","0","0","0","0","0","0","0","0","19","37","5","9","26","0","12","2","4","7","16","6","1","1537004655","1537004705","1537004705"
"NINE18001921","1537004775","0","12","0","0","0","0","0","0","0","0","5","36","1","15","17","9","24","16","0","32","39","8","101","1537004715","1537004765","1537004765"
"NINE18001922","1537004835","0","17","0","0","0","0","0","0","0","0","32","5","0","6","31","0","18","33","4","4","3","11","11","1537004775","1537004825","1537004825"
"NINE18001923","1537004895","0","31","0","0","0","0","0","0","0","0","32","13","2","25","10","0","18","6","7","34","37","9","11","1537004835","1537004885","1537004885"
"NINE18001924","1537004955","0","30","0","0","0","0","0","0","0","0","24","26","3","40","12","3","4","14","5","39","36","9","11","1537004895","1537004945","1537004945"
"NINE18001925","1537005016","0","38","0","0","0","0","0","0","0","0","36","30","7","37","12","3","31","35","7","27","5","9","1","1537004956","1537005005","1537005005"
"NINE18001926","1537005075","0","40","0","0","0","0","0","0","0","0","4","30","9","29","20","3","26","13","1","19","22","1","0","1537005015","1537005065","1537005065"
"NINE18001927","1537005135","0","29","0","0","0","0","0","0","0","0","1","20","6","30","36","7","22","5","8","10","37","3","110","1537005075","1537005125","1537005125"
"NINE18001928","1537005195","0","19","0","0","0","0","0","0","0","0","31","9","1","5","15","6","38","21","6","12","6","5","111","1537005135","1537005185","1537005185"
"NINE18001929","1537005255","0","31","0","0","0","0","0","0","0","0","36","26","6","30","16","2","37","29","8","4","11","4","10","1537005195","1537005245","1537005245"
"NINE18001930","1537005315","0","26","0","0","0","0","0","0","0","0","22","14","0","28","11","0","8","39","2","24","18","1","11","1537005255","1537005305","1537005305"
"NINE18001931","1537005375","0","40","0","0","0","0","0","0","0","0","29","22","4","38","21","6","25","5","9","26","1","8","111","1537005315","1537005365","1537005365"
"NINE18001932","1537005435","0","34","0","0","0","0","0","0","0","0","3","27","8","30","16","2","31","18","3","32","29","88","1","1537005375","1537005425","1537005425"
"NINE18001933","1537005495","0","9","0","0","0","0","0","0","0","0","39","35","9","27","21","3","40","6","2","25","8","9","0","1537005435","1537005485","1537005485"
"NINE18001934","1537005555","0","14","0","0","0","0","0","0","0","0","7","29","0","33","15","3","18","37","5","22","12","9","111","1537005495","1537005545","1537005545"
"NINE18001935","1537005615","0","20","0","0","0","0","0","0","0","0","18","16","9","6","38","2","31","2","9","15","17","9","0","1537005555","1537005605","1537005605"
"NINE18001936","1537005675","0","19","0","0","0","0","0","0","0","0","37","6","2","40","1","1","11","26","0","30","34","7","1","1537005615","1537005665","1537005665"
"NINE18001937","1537005735","0","20","0","0","0","0","0","0","0","0","30","16","2","10","25","0","29","37","8","3","6","3","11","1537005675","1537005725","1537005725"
"NINE18001938","1537005795","0","34","0","0","0","0","0","0","0","0","36","3","0","12","32","1","26","39","7","20","22","1","111","1537005735","1537005785","1537005785"
"NINE18001939","1537005855","0","8","0","0","0","0","0","0","0","0","13","31","2","4","12","4","35","16","3","15","39","4","111","1537005795","1537005845","1537005845"
"NINE18001940","1537005915","0","18","0","0","0","0","0","0","0","0","23","10","9","27","25","77","9","26","0","40","39","1010","101","1537005855","1537005905","1537005905"
"NINE18001941","1537005975","0","7","0","0","0","0","0","0","0","0","18","26","2","11","13","7","19","27","2","2","30","9","101","1537005915","1537005965","1537005965"
"NINE18001942","1537006035","0","25","0","0","0","0","0","0","0","0","7","31","0","12","1","4","22","2","7","3","26","8","111","1537005975","1537006025","1537006025"
"NINE18001943","1537006095","0","28","0","0","0","0","0","0","0","0","37","13","4","6","23","8","14","22","0","33","12","2","100","1537006035","1537006085","1537006085"
"NINE18001944","1537006155","0","14","0","0","0","0","0","0","0","0","23","36","5","19","13","9","32","18","3","28","26","77","101","1537006095","1537006145","1537006145"
"NINE18001945","1537006215","0","17","0","0","0","0","0","0","0","0","39","1","1","11","31","1","21","14","0","32","8","0","0","1537006155","1537006205","1537006205"
"NINE18001946","1537006275","0","29","0","0","0","0","0","0","0","0","20","2","6","9","24","9","25","34","6","12","1","4","100","1537006215","1537006265","1537006265"
"NINE18001947","1537006335","0","7","0","0","0","0","0","0","0","0","37","34","9","36","14","3","39","8","2","23","24","66","1","1537006275","1537006325","1537006325"
"NINE18001948","1537006395","0","8","0","0","0","0","0","0","0","0","5","32","0","27","26","77","12","22","9","33","40","9","111","1537006335","1537006385","1537006385"
"NINE18001949","1537006455","0","29","0","0","0","0","0","0","0","0","32","15","2","19","20","55","24","28","3","35","12","2","110","1537006395","1537006445","1537006445"
"NINE18001950","1537006516","0","6","0","0","0","0","0","0","0","0","21","7","8","18","33","4","17","38","5","29","26","5","0","1537006456","1537006505","1537006505"
"NINE18001951","1537006575","0","34","0","0","0","0","0","0","0","0","38","15","4","30","16","2","8","1","3","12","39","3","0","1537006515","1537006565","1537006565"
"NINE18001952","1537006635","0","6","0","0","0","0","0","0","0","0","2","33","0","29","14","2","36","26","6","34","31","7","111","1537006575","1537006625","1537006625"
"NINE18001953","1537006695","0","12","0","0","0","0","0","0","0","0","16","7","6","33","22","5","15","28","1","6","26","9","1","1537006635","1537006685","1537006685"
"NINE18001954","1537006755","0","30","0","0","0","0","0","0","0","0","29","28","5","36","16","3","3","34","0","7","37","2","0","1537006695","1537006745","1537006745"
"NINE18001955","1537006815","0","36","0","0","0","0","0","0","0","0","5","39","2","4","31","9","15","22","0","40","1","1","100","1537006755","1537006805","1537006805"
"NINE18001956","1537006875","0","30","0","0","0","0","0","0","0","0","35","9","2","10","14","7","11","25","0","21","34","5","101","1537006815","1537006865","1537006865"
"NINE18001957","1537006935","0","10","0","0","0","0","0","0","0","0","19","26","2","25","31","5","12","5","5","3","14","5","111","1537006875","1537006925","1537006925"
"NINE18001958","1537006995","0","35","0","0","0","0","0","0","0","0","21","39","6","2","20","6","18","15","9","25","33","6","10","1537006935","1537006985","1537006985"
"NINE18001959","1537007055","0","37","0","0","0","0","0","0","0","0","36","34","99","17","32","3","7","31","0","15","10","7","0","1537006995","1537007045","1537007045"
"NINE18001960","1537007115","0","33","0","0","0","0","0","0","0","0","11","3","4","38","5","2","30","37","8","32","31","88","11","1537007055","1537007105","1537007105"
"NINE18001961","1537007175","0","29","0","0","0","0","0","0","0","0","16","22","0","8","5","22","13","11","7","3","23","7","111","1537007115","1537007165","1537007165"
"NINE18001962","1537007235","0","17","0","0","0","0","0","0","0","0","15","6","6","19","22","1","11","8","5","23","28","3","0","1537007175","1537007225","1537007225"
"NINE18001963","1537007295","0","26","0","0","0","0","0","0","0","0","24","19","1","28","9","0","6","1","3","11","15","7","11","1537007235","1537007285","1537007285"
"NINE18001964","1537007355","0","33","0","0","0","0","0","0","0","0","34","31","7","4","29","9","13","20","9","40","15","4","110","1537007295","1537007345","1537007345"
"NINE18001965","1537007415","0","9","0","0","0","0","0","0","0","0","11","6","5","30","36","7","33","40","9","3","27","8","111","1537007355","1537007405","1537007405"
"NINE18001966","1537007475","0","15","0","0","0","0","0","0","0","0","7","28","9","37","8","2","34","27","6","33","11","2","0","1537007415","1537007465","1537007465"
"NINE18001967","1537007535","0","16","0","0","0","0","0","0","0","0","22","36","5","27","10","0","2","23","7","37","35","9","11","1537007475","1537007525","1537007525"
"NINE18001968","1537007595","0","25","0","0","0","0","0","0","0","0","34","28","6","21","30","4","12","33","2","4","27","8","1","1537007535","1537007585","1537007585"
"NINE18001969","1537007655","0","36","0","0","0","0","0","0","0","0","10","20","8","3","30","9","8","11","5","4","2","11","101","1537007595","1537007645","1537007645"
"NINE18001970","1537007715","0","2","0","0","0","0","0","0","0","0","35","39","9","7","9","5","40","25","7","38","10","3","0","1537007655","1537007705","1537007705"
"NINE18001971","1537007775","0","10","0","0","0","0","0","0","0","0","21","2","7","34","22","5","29","3","9","28","13","1","10","1537007715","1537007765","1537007765"
"NINE18001972","1537007835","0","10","0","0","0","0","0","0","0","0","6","19","7","22","29","4","1","3","11","21","25","3","10","1537007775","1537007825","1537007825"
"NINE18001973","1537007895","0","16","0","0","0","0","0","0","0","0","14","20","9","26","32","5","23","10","9","7","31","0","0","1537007835","1537007885","1537007885"
"NINE18001974","1537007955","0","13","0","0","0","0","0","0","0","0","25","38","7","28","33","6","8","17","7","6","5","22","1","1537007895","1537007945","1537007945"
"NINE18001975","1537008015","0","24","0","0","0","0","0","0","0","0","10","30","1","33","19","4","8","34","1","37","1","1","100","1537007955","1537008005","1537008005"
"NINE18001976","1537008075","0","24","0","0","0","0","0","0","0","0","28","13","1","6","18","7","3","9","4","33","16","3","111","1537008015","1537008065","1537008065"
"NINE18001977","1537008135","0","34","0","0","0","0","0","0","0","0","39","17","5","28","6","9","33","5","1","18","10","8","101","1537008075","1537008125","1537008125"
"NINE18001978","1537008195","0","4","0","0","0","0","0","0","0","0","7","18","7","25","20","2","8","3","3","24","32","4","0","1537008135","1537008185","1537008185"
"NINE18001979","1537008255","0","33","0","0","0","0","0","0","0","0","17","31","3","5","21","8","9","8","5","35","10","2","110","1537008195","1537008245","1537008245"
"NINE18001980","1537008315","0","36","0","0","0","0","0","0","0","0","3","14","5","11","33","2","21","5","8","6","39","2","10","1537008255","1537008305","1537008305"
"NINE18001981","1537008375","0","33","0","0","0","0","0","0","0","0","38","28","7","14","29","2","11","35","2","22","31","4","0","1537008315","1537008365","1537008365"
"NINE18001982","1537008435","0","29","0","0","0","0","0","0","0","0","30","10","1","33","18","4","4","15","5","24","12","9","111","1537008375","1537008425","1537008425"
"NINE18001983","1537008495","0","16","0","0","0","0","0","0","0","0","35","31","7","23","5","8","3","36","0","15","6","6","100","1537008435","1537008485","1537008485"
"NINE18001984","1537008555","0","31","0","0","0","0","0","0","0","0","9","29","1","30","17","3","22","1","7","40","4","1","110","1537008495","1537008545","1537008545"
"NINE18001985","1537008615","0","28","0","0","0","0","0","0","0","0","18","5","7","34","30","7","9","19","8","11","6","5","10","1537008555","1537008605","1537008605"
"NINE18001986","1537008675","0","33","0","0","0","0","0","0","0","0","7","31","0","24","40","6","2","13","5","32","14","2","111","1537008615","1537008665","1537008665"
"NINE18001987","1537008735","0","16","0","0","0","0","0","0","0","0","19","32","3","27","14","1","10","28","0","38","2","1","0","1537008675","1537008725","1537008725"
"NINE18001988","1537008795","0","29","0","0","0","0","0","0","0","0","2","32","9","1","20","6","27","33","6","38","12","3","0","1537008735","1537008785","1537008785"
"NINE18001989","1537008855","0","18","0","0","0","0","0","0","0","0","13","33","3","26","28","77","37","27","7","16","32","2","110","1537008795","1537008845","1537008845"
"NINE18001990","1537008915","0","35","0","0","0","0","0","0","0","0","31","4","9","1","23","7","26","16","1","9","6","5","0","1537008855","1537008905","1537008905"
"NINE18001991","1537008975","0","33","0","0","0","0","0","0","0","0","18","32","3","37","30","8","10","12","33","17","3","6","111","1537008915","1537008965","1537008965"
"NINE18001992","1537009035","0","30","0","0","0","0","0","0","0","0","11","21","9","17","16","9","31","7","0","20","25","2","0","1537008975","1537009025","1537009025"
"NINE18001993","1537009095","0","24","0","0","0","0","0","0","0","0","37","16","4","2","17","6","9","34","2","40","20","5","101","1537009035","1537009085","1537009085"
"NINE18001994","1537009155","0","3","0","0","0","0","0","0","0","0","39","34","9","15","13","44","2","14","5","38","8","2","100","1537009095","1537009145","1537009145"
"NINE18001995","1537009215","0","32","0","0","0","0","0","0","0","0","4","18","6","10","3","4","17","9","8","2","27","8","11","1537009155","1537009205","1537009205"
"NINE18001996","1537009275","0","36","0","0","0","0","0","0","0","0","30","23","4","27","14","1","10","13","7","18","21","1","10","1537009215","1537009265","1537009265"
"NINE18001997","1537009335","0","31","0","0","0","0","0","0","0","0","38","13","4","33","19","4","4","10","4","35","3","0","0","1537009275","1537009325","1537009325"
"NINE18001998","1537009395","0","2","0","0","0","0","0","0","0","0","31","34","7","6","38","2","23","35","5","36","13","3","0","1537009335","1537009385","1537009385"
"NINE18001999","1537009455","0","27","0","0","0","0","0","0","0","0","13","10","7","32","3","9","9","17","8","29","30","88","111","1537009395","1537009445","1537009445"
"NINE18002000","1537009515","0","17","0","0","0","0","0","0","0","0","3","24","7","1","9","4","23","28","3","32","30","88","1","1537009455","1537009505","1537009505"
"NINE18002001","1537009575","0","34","0","0","0","0","0","0","0","0","17","23","1","18","4","6","16","24","0","27","8","9","101","1537009515","1537009565","1537009565"
"NINE18002002","1537009635","0","5","0","0","0","0","0","0","0","0","30","1","9","12","14","7","15","26","1","20","36","4","0","1537009575","1537009625","1537009625"
"NINE18002003","1537009695","0","26","0","0","0","0","0","0","0","0","34","14","3","29","4","9","22","15","0","8","13","6","101","1537009635","1537009685","1537009685"
"NINE18002004","1537009755","0","23","0","0","0","0","0","0","0","0","8","2","3","10","28","0","12","39","3","15","4","5","1","1537009695","1537009745","1537009745"
"NINE18002005","1537009815","0","25","0","0","0","0","0","0","0","0","7","29","0","1","38","1","24","8","8","23","18","1","111","1537009755","1537009805","1537009805"
"NINE18002006","1537009875","0","5","0","0","0","0","0","0","0","0","25","33","6","21","18","1","16","20","9","23","2","7","11","1537009815","1537009865","1537009865"
"NINE18002007","1537009935","0","22","0","0","0","0","0","0","0","0","8","7","22","24","37","6","12","10","33","14","5","6","10","1537009875","1537009925","1537009925"
"NINE18002008","1537009995","0","40","0","0","0","0","0","0","0","0","22","4","7","17","14","9","39","27","7","19","35","4","100","1537009935","1537009985","1537009985"
"NINE18002009","1537010055","0","23","0","0","0","0","0","0","0","0","28","15","1","16","9","7","5","26","9","13","3","5","111","1537009995","1537010045","1537010045"
"NINE18002010","1537010115","0","4","0","0","0","0","0","0","0","0","22","5","8","34","35","99","30","15","2","20","6","7","100","1537010055","1537010105","1537010105"
"NINE18002011","1537010175","0","37","0","0","0","0","0","0","0","0","5","28","9","27","35","6","21","15","0","17","18","55","1","1537010115","1537010165","1537010165"
"NINE18002012","1537010235","0","30","0","0","0","0","0","0","0","0","27","33","6","6","36","1","28","38","7","26","39","7","11","1537010175","1537010225","1537010225"
"NINE18002013","1537010295","0","17","0","0","0","0","0","0","0","0","9","33","2","40","7","2","2","4","11","22","30","4","11","1537010235","1537010285","1537010285"
"NINE18002014","1537010355","0","19","0","0","0","0","0","0","0","0","12","3","4","40","5","2","36","8","1","26","33","6","1","1537010295","1537010345","1537010345"
"NINE18002015","1537010415","0","8","0","0","0","0","0","0","0","0","33","36","99","31","26","5","24","27","3","3","25","8","0","1537010355","1537010405","1537010405"
"NINE18002016","1537010475","0","7","0","0","0","0","0","0","0","0","36","34","99","5","18","7","28","12","0","16","26","1","0","1537010415","1537010465","1537010465"
"NINE18002017","1537010535","0","31","0","0","0","0","0","0","0","0","1","14","5","30","38","8","40","21","6","11","16","7","111","1537010475","1537010525","1537010525"
"NINE18002018","1537010595","0","13","0","0","0","0","0","0","0","0","29","37","8","7","6","22","35","27","6","5","4","3","100","1537010535","1537010585","1537010585"
"NINE18002019","1537010655","0","28","0","0","0","0","0","0","0","0","24","36","5","7","3","3","16","6","6","12","5","5","10","1537010595","1537010645","1537010645"
"NINE18002020","1537010715","0","38","0","0","0","0","0","0","0","0","24","31","4","22","39","6","34","14","3","12","4","4","100","1537010655","1537010705","1537010705"
"NINE18002021","1537010775","0","7","0","0","0","0","0","0","0","0","12","22","9","21","29","4","11","34","2","33","6","1","0","1537010715","1537010765","1537010765"
"NINE18002022","1537010835","0","39","0","0","0","0","0","0","0","0","33","7","1","40","9","3","3","21","7","24","5","8","111","1537010775","1537010825","1537010825"
"NINE18002023","1537010895","0","1","0","0","0","0","0","0","0","0","10","31","1","34","25","6","8","4","3","26","30","5","111","1537010835","1537010885","1537010885"
"NINE18002024","1537010955","0","23","0","0","0","0","0","0","0","0","35","19","4","31","37","8","33","24","5","15","8","6","111","1537010895","1537010945","1537010945"
"NINE18002025","1537011015","0","22","0","0","0","0","0","0","0","0","8","19","7","3","37","1","38","10","3","7","11","5","0","1537010955","1537011005","1537011005"
"NINE18002026","1537011076","0","4","0","0","0","0","0","0","0","0","16","1","5","14","28","1","21","15","0","29","37","8","1","1537011016","1537011065","1537011065"
"NINE18002027","1537011135","0","12","0","0","0","0","0","0","0","0","35","8","1","21","20","1","28","5","9","19","23","1","10","1537011075","1537011125","1537011125"
"NINE18002028","1537011195","0","1","0","0","0","0","0","0","0","0","16","21","0","20","36","4","8","15","6","7","26","9","111","1537011135","1537011185","1537011185"
"NINE18002029","1537011255","0","33","0","0","0","0","0","0","0","0","8","18","7","25","40","7","29","5","0","1","34","0","0","1537011195","1537011245","1537011245"
"NINE18002030","1537011315","0","7","0","0","0","0","0","0","0","0","29","6","0","30","27","5","5","38","2","12","18","8","111","1537011255","1537011305","1537011305"
"NINE18002031","1537011375","0","3","0","0","0","0","0","0","0","0","27","12","0","1","17","6","4","21","7","2","22","7","111","1537011315","1537011365","1537011365"
"NINE18002032","1537011435","0","24","0","0","0","0","0","0","0","0","30","3","9","17","38","5","10","8","5","32","11","1","0","1537011375","1537011425","1537011425"
"NINE18002033","1537011495","0","25","0","0","0","0","0","0","0","0","23","34","5","4","7","3","16","17","9","33","15","3","10","1537011435","1537011485","1537011485"
"NINE18002034","1537011555","0","6","0","0","0","0","0","0","0","0","3","32","9","11","9","33","30","35","7","25","4","8","100","1537011495","1537011545","1537011545"
"NINE18002035","1537011615","0","8","0","0","0","0","0","0","0","0","35","19","4","26","28","77","30","29","88","12","13","7","111","1537011555","1537011605","1537011605"
"NINE18002036","1537011675","0","27","0","0","0","0","0","0","0","0","21","19","1","9","26","0","4","2","11","37","5","2","11","1537011615","1537011665","1537011665"
"NINE18002037","1537011735","0","31","0","0","0","0","0","0","0","0","35","2","0","23","16","0","14","5","6","21","33","5","11","1537011675","1537011725","1537011725"
"NINE18002038","1537011795","0","38","0","0","0","0","0","0","0","0","20","7","7","21","40","6","4","35","0","31","12","1","0","1537011735","1537011785","1537011785"
"NINE18002039","1537011855","0","11","0","0","0","0","0","0","0","0","3","30","9","40","26","7","20","24","1","1","28","8","0","1537011795","1537011845","1537011845"
"NINE18002040","1537011915","0","19","0","0","0","0","0","0","0","0","25","17","2","35","40","9","37","16","4","32","15","2","110","1537011855","1537011905","1537011905"
"NINE18002041","1537011975","0","3","0","0","0","0","0","0","0","0","12","20","8","9","19","8","26","29","5","32","15","2","0","1537011915","1537011965","1537011965"
"NINE18002042","1537012035","0","20","0","0","0","0","0","0","0","0","34","38","9","27","24","3","31","22","4","11","30","1","0","1537011975","1537012025","1537012025"
"NINE18002043","1537012095","0","37","0","0","0","0","0","0","0","0","39","31","8","36","11","2","40","23","6","20","33","4","0","1537012035","1537012085","1537012085"
"NINE18002044","1537012155","0","1","0","0","0","0","0","0","0","0","14","10","7","16","5","6","3","4","11","8","30","0","10","1537012095","1537012145","1537012145"
"NINE18002045","1537012215","0","16","0","0","0","0","0","0","0","0","37","27","7","39","32","8","8","35","1","2","25","8","101","1537012155","1537012205","1537012205"
"NINE18002046","1537012275","0","13","0","0","0","0","0","0","0","0","28","2","8","23","38","6","25","32","5","22","24","66","1","1537012215","1537012265","1537012265"
"NINE18002047","1537012335","0","11","0","0","0","0","0","0","0","0","21","24","66","29","23","4","16","6","6","3","40","1","0","1537012275","1537012325","1537012325"
"NINE18002048","1537012395","0","17","0","0","0","0","0","0","0","0","21","10","9","8","30","0","39","25","7","19","38","5","0","1537012335","1537012385","1537012385"
"NINE18002049","1537012455","0","30","0","0","0","0","0","0","0","0","3","7","3","20","1","6","34","35","99","23","39","6","111","1537012395","1537012445","1537012445"
"NINE18002050","1537012515","0","3","0","0","0","0","0","0","0","0","33","15","3","28","1","8","34","6","1","19","21","1","100","1537012455","1537012505","1537012505"
"NINE18002051","1537012575","0","9","0","0","0","0","0","0","0","0","26","4","8","13","21","0","14","39","4","19","25","2","0","1537012515","1537012565","1537012565"
"NINE18002052","1537012635","0","17","0","0","0","0","0","0","0","0","21","14","0","8","26","9","19","34","4","5","25","9","111","1537012575","1537012625","1537012625"
"NINE18002053","1537012695","0","27","0","0","0","0","0","0","0","0","15","18","9","23","31","4","22","36","5","12","4","4","0","1537012635","1537012685","1537012685"
"NINE18002054","1537012755","0","30","0","0","0","0","0","0","0","0","15","34","3","38","36","9","7","39","2","6","22","8","101","1537012695","1537012745","1537012745"
"NINE18002055","1537012815","0","36","0","0","0","0","0","0","0","0","23","7","8","4","38","1","39","17","5","12","37","3","0","1537012755","1537012805","1537012805"
"NINE18002056","1537012875","0","3","0","0","0","0","0","0","0","0","36","19","4","4","34","0","11","6","5","14","25","1","10","1537012815","1537012865","1537012865"
"NINE18002057","1537012935","0","27","0","0","0","0","0","0","0","0","30","28","5","38","20","5","17","8","7","22","24","66","11","1537012875","1537012925","1537012925"
"NINE18002058","1537012995","0","37","0","0","0","0","0","0","0","0","12","15","7","5","20","7","7","11","5","14","26","1","0","1537012935","1537012985","1537012985"
"NINE18002059","1537013055","0","11","0","0","0","0","0","0","0","0","21","33","5","2","15","5","14","12","7","6","17","7","11","1537012995","1537013045","1537013045"
"NINE18002060","1537013115","0","6","0","0","0","0","0","0","0","0","7","29","0","34","32","7","37","4","1","27","1","8","111","1537013055","1537013105","1537013105"
